millis,id,ax,ay,az,gx,gy,gz,mx,my,mz
12206,2,-0.131605,0.282353,10.016356,0.026267,0.038026,-0.017104,4.267758,39.403682,2.060801
12251,2,-0.152542,0.314058,10.009178,0.029322,0.038179,-0.017257,4.852383,40.032154,1.388483
12297,2,-0.120239,0.276371,10.043874,0.023213,0.03879,-0.0197,4.764689,39.593685,1.373867
12343,2,-0.134596,0.285942,9.99841,0.024893,0.042455,-0.016341,4.472376,39.418296,1.213096
12389,2,-0.132203,0.299701,10.009776,0.025656,0.039248,-0.018937,5.013154,39.535224,2.016954
12435,2,-0.139382,0.299701,10.0014,0.024587,0.037721,-0.020311,4.823151,39.637531,2.353113
12482,2,-0.136989,0.303888,10.009776,0.022297,0.035583,-0.021686,4.779304,39.462146,1.505408
12528,2,-0.153141,0.285942,9.999606,0.022297,0.03711,-0.022755,4.662379,39.359836,1.037708
12574,2,-0.12323,0.323031,10.019945,0.023824,0.034972,-0.017715,4.720842,39.681381,0.83309
12620,2,-0.136391,0.277567,10.003793,0.027489,0.039401,-0.018784,4.633148,39.783687,0.920783
12666,2,-0.128016,0.26321,10.081561,0.025045,0.039248,-0.015882,4.486992,39.637531,1.43233
12712,2,-0.150748,0.290728,9.874582,0.02306,0.036957,-0.01909,4.413914,40.105232,1.125402
